"","time","treatment","temperature","nutrients","dissimilarity","divergence","species","composition","richness"
"12860",13,"Tmp_25_28_Nut0.35",25,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12861",13,"Tmp_25_28_Nut0.75",25,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12862",14,"Tmp_18_21_Nut0.01",18,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12863",14,"Tmp_18_21_Nut0.35",18,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12864",14,"Tmp_18_21_Nut0.75",18,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12865",14,"Tmp_22_25_Nut0.01",22,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12866",14,"Tmp_22_25_Nut0.35",22,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12867",14,"Tmp_22_25_Nut0.75",22,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12868",14,"Tmp_25_28_Nut0.01",25,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12869",14,"Tmp_25_28_Nut0.35",25,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12870",14,"Tmp_25_28_Nut0.75",25,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12871",15,"Tmp_18_21_Nut0.01",18,0.01,1.04638825129903,0.615353399384455,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12872",15,"Tmp_18_21_Nut0.35",18,0.35,1.01390338768799,0,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12873",15,"Tmp_18_21_Nut0.75",18,0.75,1.01373438314284,0.0558971426240895,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12874",15,"Tmp_22_25_Nut0.01",22,0.01,1.03064405637801,0.0220960466552829,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12875",15,"Tmp_22_25_Nut0.35",22,0.35,1.02934927200838,0,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12876",15,"Tmp_22_25_Nut0.75",22,0.75,1.01696977234537,0,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12877",15,"Tmp_25_28_Nut0.01",25,0.01,1.06221954932711,0.680372203355274,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12878",15,"Tmp_25_28_Nut0.35",25,0.35,1.11714063739989,0.397290756046858,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12879",15,"Tmp_25_28_Nut0.75",25,0.75,1.09389109470018,0.517243693440518,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12880",16,"Tmp_18_21_Nut0.01",21,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12881",16,"Tmp_18_21_Nut0.35",21,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12882",16,"Tmp_18_21_Nut0.75",21,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12883",16,"Tmp_22_25_Nut0.01",25,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12884",16,"Tmp_22_25_Nut0.35",25,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12885",16,"Tmp_22_25_Nut0.75",25,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12886",16,"Tmp_25_28_Nut0.01",28,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12887",16,"Tmp_25_28_Nut0.35",28,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12888",16,"Tmp_25_28_Nut0.75",28,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12889",17,"Tmp_18_21_Nut0.01",21,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12890",17,"Tmp_18_21_Nut0.35",21,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12891",17,"Tmp_18_21_Nut0.75",21,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12892",17,"Tmp_22_25_Nut0.01",25,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12893",17,"Tmp_22_25_Nut0.35",25,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12894",17,"Tmp_22_25_Nut0.75",25,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12895",17,"Tmp_25_28_Nut0.01",28,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12896",17,"Tmp_25_28_Nut0.35",28,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12897",17,"Tmp_25_28_Nut0.75",28,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12898",18,"Tmp_18_21_Nut0.01",21,0.01,1.0318061543432,0.0110599614136615,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12899",18,"Tmp_18_21_Nut0.35",21,0.35,1.02477216781368,0,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12900",18,"Tmp_18_21_Nut0.75",21,0.75,1.01501336202507,0,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12901",18,"Tmp_22_25_Nut0.01",25,0.01,1.06221954932711,0.680372203355274,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12902",18,"Tmp_22_25_Nut0.35",25,0.35,1.11714063739989,0.397290756046858,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12903",18,"Tmp_22_25_Nut0.75",25,0.75,1.09389109470018,0.517243693440518,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12904",18,"Tmp_25_28_Nut0.01",28,0.01,1.16572620109034,0.336635264735187,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12905",18,"Tmp_25_28_Nut0.35",28,0.35,1.33059185469894,0.201973470402768,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12906",18,"Tmp_25_28_Nut0.75",28,0.75,1.2676530921992,0.299520368494347,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12907",19,"Tmp_18_21_Nut0.01",18,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12908",19,"Tmp_18_21_Nut0.35",18,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12909",19,"Tmp_18_21_Nut0.75",18,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12910",19,"Tmp_22_25_Nut0.01",22,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12911",19,"Tmp_22_25_Nut0.35",22,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12912",19,"Tmp_22_25_Nut0.75",22,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12913",19,"Tmp_25_28_Nut0.01",25,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12914",19,"Tmp_25_28_Nut0.35",25,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12915",19,"Tmp_25_28_Nut0.75",25,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12916",20,"Tmp_18_21_Nut0.01",18,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12917",20,"Tmp_18_21_Nut0.35",18,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12918",20,"Tmp_18_21_Nut0.75",18,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12919",20,"Tmp_22_25_Nut0.01",22,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12920",20,"Tmp_22_25_Nut0.35",22,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12921",20,"Tmp_22_25_Nut0.75",22,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12922",20,"Tmp_25_28_Nut0.01",25,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12923",20,"Tmp_25_28_Nut0.35",25,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12924",20,"Tmp_25_28_Nut0.75",25,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12925",21,"Tmp_18_21_Nut0.01",18,0.01,1.04638825129903,0.615353399384455,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12926",21,"Tmp_18_21_Nut0.35",18,0.35,1.01390338768799,0,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12927",21,"Tmp_18_21_Nut0.75",18,0.75,1.01373438314284,0.0558971426240895,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12928",21,"Tmp_22_25_Nut0.01",22,0.01,1.03064405637801,0.0220960466552829,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12929",21,"Tmp_22_25_Nut0.35",22,0.35,1.02934927200838,0,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12930",21,"Tmp_22_25_Nut0.75",22,0.75,1.01696977234537,0,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12931",21,"Tmp_25_28_Nut0.01",25,0.01,1.06221954932711,0.680372203355274,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12932",21,"Tmp_25_28_Nut0.35",25,0.35,1.11714063739989,0.397290756046858,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12933",21,"Tmp_25_28_Nut0.75",25,0.75,1.09389109470018,0.517243693440518,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12934",22,"Tmp_18_21_Nut0.01",21,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12935",22,"Tmp_18_21_Nut0.35",21,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12936",22,"Tmp_18_21_Nut0.75",21,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12937",22,"Tmp_22_25_Nut0.01",25,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12938",22,"Tmp_22_25_Nut0.35",25,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12939",22,"Tmp_22_25_Nut0.75",25,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12940",22,"Tmp_25_28_Nut0.01",28,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12941",22,"Tmp_25_28_Nut0.35",28,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12942",22,"Tmp_25_28_Nut0.75",28,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12943",23,"Tmp_18_21_Nut0.01",21,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12944",23,"Tmp_18_21_Nut0.35",21,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12945",23,"Tmp_18_21_Nut0.75",21,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12946",23,"Tmp_22_25_Nut0.01",25,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12947",23,"Tmp_22_25_Nut0.35",25,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12948",23,"Tmp_22_25_Nut0.75",25,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12949",23,"Tmp_25_28_Nut0.01",28,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12950",23,"Tmp_25_28_Nut0.35",28,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12951",23,"Tmp_25_28_Nut0.75",28,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12952",24,"Tmp_18_21_Nut0.01",21,0.01,1.0318061543432,0.0110599614136615,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12953",24,"Tmp_18_21_Nut0.35",21,0.35,1.02477216781368,0,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12954",24,"Tmp_18_21_Nut0.75",21,0.75,1.01501336202507,0,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12955",24,"Tmp_22_25_Nut0.01",25,0.01,1.06221954932711,0.680372203355274,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12956",24,"Tmp_22_25_Nut0.35",25,0.35,1.11714063739989,0.397290756046858,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12957",24,"Tmp_22_25_Nut0.75",25,0.75,1.09389109470018,0.517243693440518,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12958",24,"Tmp_25_28_Nut0.01",28,0.01,1.16572620109034,0.336635264735187,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12959",24,"Tmp_25_28_Nut0.35",28,0.35,1.33059185469894,0.201973470402768,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12960",24,"Tmp_25_28_Nut0.75",28,0.75,1.2676530921992,0.299520368494347,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12961",25,"Tmp_18_21_Nut0.01",18,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12962",25,"Tmp_18_21_Nut0.35",18,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12963",25,"Tmp_18_21_Nut0.75",18,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12964",25,"Tmp_22_25_Nut0.01",22,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12965",25,"Tmp_22_25_Nut0.35",22,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12966",25,"Tmp_22_25_Nut0.75",22,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12967",25,"Tmp_25_28_Nut0.01",25,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12968",25,"Tmp_25_28_Nut0.35",25,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12969",25,"Tmp_25_28_Nut0.75",25,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12970",26,"Tmp_18_21_Nut0.01",18,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12971",26,"Tmp_18_21_Nut0.35",18,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12972",26,"Tmp_18_21_Nut0.75",18,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12973",26,"Tmp_22_25_Nut0.01",22,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12974",26,"Tmp_22_25_Nut0.35",22,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12975",26,"Tmp_22_25_Nut0.75",22,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12976",26,"Tmp_25_28_Nut0.01",25,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12977",26,"Tmp_25_28_Nut0.35",25,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12978",26,"Tmp_25_28_Nut0.75",25,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12979",27,"Tmp_18_21_Nut0.01",18,0.01,1.04638825129903,0.615353399384455,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12980",27,"Tmp_18_21_Nut0.35",18,0.35,1.01390338768799,0,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12981",27,"Tmp_18_21_Nut0.75",18,0.75,1.01373438314284,0.0558971426240895,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12982",27,"Tmp_22_25_Nut0.01",22,0.01,1.03064405637801,0.0220960466552829,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12983",27,"Tmp_22_25_Nut0.35",22,0.35,1.02934927200838,0,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12984",27,"Tmp_22_25_Nut0.75",22,0.75,1.01696977234537,0,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12985",27,"Tmp_25_28_Nut0.01",25,0.01,1.06221954932711,0.680372203355274,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12986",27,"Tmp_25_28_Nut0.35",25,0.35,1.11714063739989,0.397290756046858,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12987",27,"Tmp_25_28_Nut0.75",25,0.75,1.09389109470018,0.517243693440518,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12988",28,"Tmp_18_21_Nut0.01",21,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12989",28,"Tmp_18_21_Nut0.35",21,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12990",28,"Tmp_18_21_Nut0.75",21,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12991",28,"Tmp_22_25_Nut0.01",25,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12992",28,"Tmp_22_25_Nut0.35",25,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12993",28,"Tmp_22_25_Nut0.75",25,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12994",28,"Tmp_25_28_Nut0.01",28,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12995",28,"Tmp_25_28_Nut0.35",28,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12996",28,"Tmp_25_28_Nut0.75",28,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12997",29,"Tmp_18_21_Nut0.01",21,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12998",29,"Tmp_18_21_Nut0.35",21,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"12999",29,"Tmp_18_21_Nut0.75",21,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13000",29,"Tmp_22_25_Nut0.01",25,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13001",29,"Tmp_22_25_Nut0.35",25,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13002",29,"Tmp_22_25_Nut0.75",25,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13003",29,"Tmp_25_28_Nut0.01",28,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13004",29,"Tmp_25_28_Nut0.35",28,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13005",29,"Tmp_25_28_Nut0.75",28,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13006",30,"Tmp_18_21_Nut0.01",21,0.01,1.0318061543432,0.0110599614136615,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13007",30,"Tmp_18_21_Nut0.35",21,0.35,1.02477216781368,0,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13008",30,"Tmp_18_21_Nut0.75",21,0.75,1.01501336202507,0,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13009",30,"Tmp_22_25_Nut0.01",25,0.01,1.06221954932711,0.680372203355274,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13010",30,"Tmp_22_25_Nut0.35",25,0.35,1.11714063739989,0.397290756046858,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13011",30,"Tmp_22_25_Nut0.75",25,0.75,1.09389109470018,0.517243693440518,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13012",30,"Tmp_25_28_Nut0.01",28,0.01,1.16572620109034,0.336635264735187,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13013",30,"Tmp_25_28_Nut0.35",28,0.35,1.33059185469894,0.201973470402768,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13014",30,"Tmp_25_28_Nut0.75",28,0.75,1.2676530921992,0.299520368494347,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13015",31,"Tmp_18_21_Nut0.01",18,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13016",31,"Tmp_18_21_Nut0.35",18,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13017",31,"Tmp_18_21_Nut0.75",18,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13018",31,"Tmp_22_25_Nut0.01",22,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13019",31,"Tmp_22_25_Nut0.35",22,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13020",31,"Tmp_22_25_Nut0.75",22,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13021",31,"Tmp_25_28_Nut0.01",25,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13022",31,"Tmp_25_28_Nut0.35",25,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13023",31,"Tmp_25_28_Nut0.75",25,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13024",32,"Tmp_18_21_Nut0.01",18,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13025",32,"Tmp_18_21_Nut0.35",18,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13026",32,"Tmp_18_21_Nut0.75",18,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13027",32,"Tmp_22_25_Nut0.01",22,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13028",32,"Tmp_22_25_Nut0.35",22,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13029",32,"Tmp_22_25_Nut0.75",22,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13030",32,"Tmp_25_28_Nut0.01",25,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13031",32,"Tmp_25_28_Nut0.35",25,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13032",32,"Tmp_25_28_Nut0.75",25,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13033",33,"Tmp_18_21_Nut0.01",18,0.01,1.04638825129903,0.615353399384455,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13034",33,"Tmp_18_21_Nut0.35",18,0.35,1.01390338768799,0,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13035",33,"Tmp_18_21_Nut0.75",18,0.75,1.01373438314284,0.0558971426240895,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13036",33,"Tmp_22_25_Nut0.01",22,0.01,1.03064405637801,0.0220960466552829,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13037",33,"Tmp_22_25_Nut0.35",22,0.35,1.02934927200838,0,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13038",33,"Tmp_22_25_Nut0.75",22,0.75,1.01696977234537,0,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13039",33,"Tmp_25_28_Nut0.01",25,0.01,1.06221954932711,0.680372203355274,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13040",33,"Tmp_25_28_Nut0.35",25,0.35,1.11714063739989,0.397290756046858,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13041",33,"Tmp_25_28_Nut0.75",25,0.75,1.09389109470018,0.517243693440518,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13042",34,"Tmp_18_21_Nut0.01",21,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13043",34,"Tmp_18_21_Nut0.35",21,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13044",34,"Tmp_18_21_Nut0.75",21,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13045",34,"Tmp_22_25_Nut0.01",25,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13046",34,"Tmp_22_25_Nut0.35",25,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13047",34,"Tmp_22_25_Nut0.75",25,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
